OrderID	ProductID	UnitPrice	Quantity	Discount
11076	14	23	20	0.25
11076	19	9	10	0.25
11077	2	19	24	0.200000002980232
11077	3	10	4	0
11077	4	22	1	0
11077	6	25	1	0.0199999995529652
11077	7	30	1	0.0500000007450581
11077	8	40	2	0.100000001490116
11077	10	31	1	0
11077	12	38	2	0.0500000007450581
11077	13	6	4	0
11077	14	23	1	0.0299999993294477
11077	16	17	2	0.0299999993294477
11077	20	81	1	0.0399999991059303
11077	23	9	2	0
11077	32	32	1	0
11077	39	18	2	0.0500000007450581
11077	41	10	3	0
11077	46	12	3	0.0199999995529652
11077	52	7	2	0
11077	55	24	2	0
11077	60	34	2	0.0599999986588955
11077	64	33	2	0.0299999993294477
11077	66	17	1	0
11077	73	15	2	0.00999999977648258
11077	75	8	4	0
11077	77	13	2	0
